tweet_id,author,timestamp,date,hour,day_of_week,month,is_weekend,time_of_day,likes,retweets,replies,engagement_score,text_length,has_text,has_photo,has_video,has_gif,has_card,has_poll,text
1967717608934851026,hourly_shitpost,2025-09-15T22:30:11.000Z,2025-09-15,22,0,9,False,night,503,38,0,541,0,False,True,False,False,False,False,
1967713806991216755,hourly_shitpost,2025-09-15T22:15:04.000Z,2025-09-15,22,0,9,False,night,246,14,3,263,0,False,True,False,False,False,False,
1967710046680146054,hourly_shitpost,2025-09-15T22:00:08.000Z,2025-09-15,22,0,9,False,night,517,37,1,555,0,False,True,False,False,False,False,
1967706251132862640,hourly_shitpost,2025-09-15T21:45:03.000Z,2025-09-15,21,0,9,False,night,2,116,8,126,0,False,True,False,False,False,False,
1967702490821882003,hourly_shitpost,2025-09-15T21:30:06.000Z,2025-09-15,21,0,9,False,night,40,2,42,84,0,False,True,False,False,False,False,
1967698701935108530,hourly_shitpost,2025-09-15T21:15:03.000Z,2025-09-15,21,0,9,False,night,3,300,3,306,0,False,True,False,False,False,False,
1967694943465422961,hourly_shitpost,2025-09-15T21:00:07.000Z,2025-09-15,21,0,9,False,night,544,31,5,580,0,False,True,False,False,False,False,
1967691152817046000,hourly_shitpost,2025-09-15T20:45:03.000Z,2025-09-15,20,0,9,False,evening,215,13,3,231,0,False,True,False,False,False,False,
1967687389670707323,hourly_shitpost,2025-09-15T20:30:06.000Z,2025-09-15,20,0,9,False,evening,5,253,20,278,0,False,True,False,False,False,False,
1967683605183762726,hourly_shitpost,2025-09-15T20:15:03.000Z,2025-09-15,20,0,9,False,evening,2,100,11,113,0,False,True,False,False,False,False,
1967679833141342551,hourly_shitpost,2025-09-15T20:00:04.000Z,2025-09-15,20,0,9,False,evening,154,4,1,159,0,False,True,False,False,False,False,
1967638384920367383,hourly_shitpost,2025-09-15T17:15:22.000Z,2025-09-15,17,0,9,False,evening,30,1,8,39,32,True,True,False,False,False,False,Need the Buccaneers to win this 
1967577928671084800,hourly_shitpost,2025-09-15T13:15:08.000Z,2025-09-15,13,0,9,False,afternoon,2,122,5,129,0,False,True,False,False,False,False,
1967574227344576842,hourly_shitpost,2025-09-15T13:00:26.000Z,2025-09-15,13,0,9,False,afternoon,296,16,0,312,0,False,True,False,False,False,False,
1967570365648924699,hourly_shitpost,2025-09-15T12:45:05.000Z,2025-09-15,12,0,9,False,afternoon,1,68,6,75,0,False,True,False,False,False,False,
1967566611402895523,hourly_shitpost,2025-09-15T12:30:10.000Z,2025-09-15,12,0,9,False,afternoon,149,7,0,156,0,False,True,False,False,False,False,
1967562820796481536,hourly_shitpost,2025-09-15T12:15:06.000Z,2025-09-15,12,0,9,False,afternoon,229,11,2,242,0,False,True,False,False,False,False,
1967559086456639991,hourly_shitpost,2025-09-15T12:00:16.000Z,2025-09-15,12,0,9,False,afternoon,178,6,1,185,0,False,True,False,False,False,False,
1967555268134187093,hourly_shitpost,2025-09-15T11:45:05.000Z,2025-09-15,11,0,9,False,morning,411,21,4,436,0,False,True,False,False,False,False,
1967551504979562557,hourly_shitpost,2025-09-15T11:30:08.000Z,2025-09-15,11,0,9,False,morning,234,10,1,245,0,False,True,False,False,False,False,
1967547716495372535,hourly_shitpost,2025-09-15T11:15:05.000Z,2025-09-15,11,0,9,False,morning,9,532,10,551,0,False,True,False,False,False,False,
1967543972378694043,hourly_shitpost,2025-09-15T11:00:12.000Z,2025-09-15,11,0,9,False,morning,234,10,4,248,0,False,True,False,False,False,False,
1967540162293879243,hourly_shitpost,2025-09-15T10:45:04.000Z,2025-09-15,10,0,9,False,morning,862,37,1,900,0,False,True,False,False,False,False,
1967536404885377180,hourly_shitpost,2025-09-15T10:30:08.000Z,2025-09-15,10,0,9,False,morning,473,20,6,499,0,False,True,False,False,False,False,
1967532611611353334,hourly_shitpost,2025-09-15T10:15:04.000Z,2025-09-15,10,0,9,False,morning,368,17,9,394,0,False,True,False,False,False,False,
1967528861358260483,hourly_shitpost,2025-09-15T10:00:10.000Z,2025-09-15,10,0,9,False,morning,343,26,2,371,0,False,True,False,False,False,False,
1967525063566967284,hourly_shitpost,2025-09-15T09:45:04.000Z,2025-09-15,9,0,9,False,morning,5,288,8,301,0,False,True,False,False,False,False,
1967521308838686817,hourly_shitpost,2025-09-15T09:30:09.000Z,2025-09-15,9,0,9,False,morning,308,20,0,328,0,False,True,False,False,False,False,
1967517511080882502,hourly_shitpost,2025-09-15T09:15:04.000Z,2025-09-15,9,0,9,False,morning,760,40,7,807,0,False,True,False,False,False,False,
1967513763390619972,hourly_shitpost,2025-09-15T09:00:10.000Z,2025-09-15,9,0,9,False,morning,865,27,3,895,0,False,True,False,False,False,False,
1967509958112497914,hourly_shitpost,2025-09-15T08:45:03.000Z,2025-09-15,8,0,9,False,morning,283,14,5,302,0,False,True,False,False,False,False,
1967506201169555801,hourly_shitpost,2025-09-15T08:30:07.000Z,2025-09-15,8,0,9,False,morning,2,128,1,131,0,False,True,False,False,False,False,
1967502411821412812,hourly_shitpost,2025-09-15T08:15:04.000Z,2025-09-15,8,0,9,False,morning,260,14,2,276,0,False,True,False,False,False,False,
1967498656195481728,hourly_shitpost,2025-09-15T08:00:08.000Z,2025-09-15,8,0,9,False,morning,701,37,1,739,0,False,True,False,False,False,False,
1967494860048314712,hourly_shitpost,2025-09-15T07:45:03.000Z,2025-09-15,7,0,9,False,morning,2,106,9,117,0,False,True,False,False,False,False,
1967491104552481094,hourly_shitpost,2025-09-15T07:30:08.000Z,2025-09-15,7,0,9,False,morning,207,9,2,218,0,False,True,False,False,False,False,
1967487313052614936,hourly_shitpost,2025-09-15T07:15:04.000Z,2025-09-15,7,0,9,False,morning,265,7,3,275,0,False,True,False,False,False,False,
1967483557900648473,hourly_shitpost,2025-09-15T07:00:08.000Z,2025-09-15,7,0,9,False,morning,2,103,4,109,0,False,True,False,False,False,False,
1967479759165608055,hourly_shitpost,2025-09-15T06:45:03.000Z,2025-09-15,6,0,9,False,morning,253,14,5,272,0,False,True,False,False,False,False,
1967476032857911377,hourly_shitpost,2025-09-15T06:30:14.000Z,2025-09-15,6,0,9,False,morning,2,106,7,115,0,False,True,False,False,False,False,
1967472210613768651,hourly_shitpost,2025-09-15T06:15:03.000Z,2025-09-15,6,0,9,False,morning,13,620,10,643,0,False,True,False,False,False,False,
1967468459903643727,hourly_shitpost,2025-09-15T06:00:09.000Z,2025-09-15,6,0,9,False,morning,711,41,5,757,0,False,True,False,False,False,False,
1967464658001969507,hourly_shitpost,2025-09-15T05:45:02.000Z,2025-09-15,5,0,9,False,night,126,10,3,139,0,False,True,False,False,False,False,
1967460900840804677,hourly_shitpost,2025-09-15T05:30:07.000Z,2025-09-15,5,0,9,False,night,1,37,4,42,0,False,True,False,False,False,False,
1967457108741226944,hourly_shitpost,2025-09-15T05:15:02.000Z,2025-09-15,5,0,9,False,night,3,236,9,248,0,False,True,False,False,False,False,
1967453348681875776,hourly_shitpost,2025-09-15T05:00:06.000Z,2025-09-15,5,0,9,False,night,296,17,2,315,0,False,True,False,False,False,False,
1967449557660205263,hourly_shitpost,2025-09-15T04:45:02.000Z,2025-09-15,4,0,9,False,night,174,11,3,188,0,False,True,False,False,False,False,
1967445795860361526,hourly_shitpost,2025-09-15T04:30:05.000Z,2025-09-15,4,0,9,False,night,122,13,0,135,0,False,True,False,False,False,False,
1967442006243791075,hourly_shitpost,2025-09-15T04:15:02.000Z,2025-09-15,4,0,9,False,night,136,9,1,146,0,False,True,False,False,False,False,
1967438257794277755,hourly_shitpost,2025-09-15T04:00:08.000Z,2025-09-15,4,0,9,False,night,117,9,0,126,0,False,True,False,False,False,False,
1967434458249785842,hourly_shitpost,2025-09-15T03:45:02.000Z,2025-09-15,3,0,9,False,night,411,36,2,449,0,False,True,False,False,False,False,
1967430692049924183,hourly_shitpost,2025-09-15T03:30:04.000Z,2025-09-15,3,0,9,False,night,2,267,5,274,0,False,True,False,False,False,False,
1967426907592417478,hourly_shitpost,2025-09-15T03:15:02.000Z,2025-09-15,3,0,9,False,night,697,69,2,768,0,False,True,False,False,False,False,
1967423153052815819,hourly_shitpost,2025-09-15T03:00:07.000Z,2025-09-15,3,0,9,False,night,9,833,21,863,0,False,True,False,False,False,False,
1967419358025560148,hourly_shitpost,2025-09-15T02:45:02.000Z,2025-09-15,2,0,9,False,night,253,14,6,273,0,False,True,False,False,False,False,
1967415589619519695,hourly_shitpost,2025-09-15T02:30:04.000Z,2025-09-15,2,0,9,False,night,126,2,2,130,0,False,True,False,False,False,False,
1967411807468880043,hourly_shitpost,2025-09-15T02:15:02.000Z,2025-09-15,2,0,9,False,night,255,8,5,268,0,False,True,False,False,False,False,
1967408066778878002,hourly_shitpost,2025-09-15T02:00:10.000Z,2025-09-15,2,0,9,False,night,189,19,2,210,0,False,True,False,False,False,False,
1967404258745065568,hourly_shitpost,2025-09-15T01:45:02.000Z,2025-09-15,1,0,9,False,night,4,190,7,201,0,False,True,False,False,False,False,
1967400490339094645,hourly_shitpost,2025-09-15T01:30:04.000Z,2025-09-15,1,0,9,False,night,674,26,2,702,0,False,True,False,False,False,False,
1967396710138679338,hourly_shitpost,2025-09-15T01:15:02.000Z,2025-09-15,1,0,9,False,night,45,1,41,87,0,False,True,False,False,False,False,
1967392952558276640,hourly_shitpost,2025-09-15T01:00:06.000Z,2025-09-15,1,0,9,False,night,8,401,17,426,0,False,True,False,False,False,False,
1967389158797627411,hourly_shitpost,2025-09-15T00:45:02.000Z,2025-09-15,0,0,9,False,night,5,328,6,339,0,False,True,False,False,False,False,
1967385394565001254,hourly_shitpost,2025-09-15T00:30:04.000Z,2025-09-15,0,0,9,False,night,171,7,1,179,0,False,True,False,False,False,False,
1967381611546038554,hourly_shitpost,2025-09-15T00:15:03.000Z,2025-09-15,0,0,9,False,night,5,429,20,454,0,False,True,False,False,False,False,
1967377852325593245,hourly_shitpost,2025-09-15T00:00:06.000Z,2025-09-15,0,0,9,False,night,214,16,1,231,0,False,True,False,False,False,False,
1967374060074975408,hourly_shitpost,2025-09-14T23:45:02.000Z,2025-09-14,23,6,9,True,night,1,60,2,63,0,False,True,False,False,False,False,
1967370292726038806,hourly_shitpost,2025-09-14T23:30:04.000Z,2025-09-14,23,6,9,True,night,255,26,4,285,0,False,True,False,False,False,False,
1967366511154082202,hourly_shitpost,2025-09-14T23:15:02.000Z,2025-09-14,23,6,9,True,night,1,118,6,125,0,False,True,False,False,False,False,
1967362761249194001,hourly_shitpost,2025-09-14T23:00:08.000Z,2025-09-14,23,6,9,True,night,234,14,4,252,0,False,True,False,False,False,False,
1967358962317058443,hourly_shitpost,2025-09-14T22:45:03.000Z,2025-09-14,22,6,9,True,night,731,43,5,779,0,False,True,False,False,False,False,
1967355198206091713,hourly_shitpost,2025-09-14T22:30:05.000Z,2025-09-14,22,6,9,True,night,512,25,0,537,0,False,True,False,False,False,False,
1967351413555577135,hourly_shitpost,2025-09-14T22:15:03.000Z,2025-09-14,22,6,9,True,night,175,10,2,187,0,False,True,False,False,False,False,
1967347663591895090,hourly_shitpost,2025-09-14T22:00:09.000Z,2025-09-14,22,6,9,True,night,7,602,6,615,0,False,True,False,False,False,False,
1967340099911221315,hourly_shitpost,2025-09-14T21:30:05.000Z,2025-09-14,21,6,9,True,night,221,10,1,232,0,False,True,False,False,False,False,
1967336311926259808,hourly_shitpost,2025-09-14T21:15:02.000Z,2025-09-14,21,6,9,True,night,1,41,3,45,0,False,True,False,False,False,False,
1967332557705314390,hourly_shitpost,2025-09-14T21:00:07.000Z,2025-09-14,21,6,9,True,night,1,117,7,125,0,False,True,False,False,False,False,
1967328761860309080,hourly_shitpost,2025-09-14T20:45:02.000Z,2025-09-14,20,6,9,True,evening,11,439,6,456,0,False,True,False,False,False,False,
1967324999829672150,hourly_shitpost,2025-09-14T20:30:05.000Z,2025-09-14,20,6,9,True,evening,212,14,0,226,0,False,True,False,False,False,False,
1967321212645699625,hourly_shitpost,2025-09-14T20:15:02.000Z,2025-09-14,20,6,9,True,evening,325,22,0,347,0,False,True,False,False,False,False,
1967317465844560180,hourly_shitpost,2025-09-14T20:00:09.000Z,2025-09-14,20,6,9,True,evening,2,97,1,100,0,False,True,False,False,False,False,
1967313662894383440,hourly_shitpost,2025-09-14T19:45:02.000Z,2025-09-14,19,6,9,True,evening,171,11,1,183,0,False,True,False,False,False,False,
1967309908098904363,hourly_shitpost,2025-09-14T19:30:07.000Z,2025-09-14,19,6,9,True,evening,189,10,1,200,0,False,True,False,False,False,False,
1967306118805254182,hourly_shitpost,2025-09-14T19:15:04.000Z,2025-09-14,19,6,9,True,evening,35,1,32,68,0,False,True,False,False,False,False,
1967302358532034610,hourly_shitpost,2025-09-14T19:00:07.000Z,2025-09-14,19,6,9,True,evening,931,28,3,962,0,False,True,False,False,False,False,
1967298565652230423,hourly_shitpost,2025-09-14T18:45:03.000Z,2025-09-14,18,6,9,True,evening,1,67,9,77,0,False,True,False,False,False,False,
1967294802317234421,hourly_shitpost,2025-09-14T18:30:06.000Z,2025-09-14,18,6,9,True,evening,211,21,0,232,0,False,True,False,False,False,False,
1967291016471339193,hourly_shitpost,2025-09-14T18:15:03.000Z,2025-09-14,18,6,9,True,evening,315,20,1,336,0,False,True,False,False,False,False,
1967287283968553027,hourly_shitpost,2025-09-14T18:00:13.000Z,2025-09-14,18,6,9,True,evening,23,791,8,822,0,False,True,False,False,False,False,
1967283466006909046,hourly_shitpost,2025-09-14T17:45:03.000Z,2025-09-14,17,6,9,True,evening,6,161,13,180,0,False,True,False,False,False,False,
1967279710888480805,hourly_shitpost,2025-09-14T17:30:08.000Z,2025-09-14,17,6,9,True,evening,731,56,1,788,0,False,True,False,False,False,False,
1967275919258562741,hourly_shitpost,2025-09-14T17:15:04.000Z,2025-09-14,17,6,9,True,evening,460,33,2,495,0,False,True,False,False,False,False,
1967272164022796762,hourly_shitpost,2025-09-14T17:00:08.000Z,2025-09-14,17,6,9,True,evening,666,29,2,697,0,False,True,False,False,False,False,
1967268378889842984,hourly_shitpost,2025-09-14T16:45:06.000Z,2025-09-14,16,6,9,True,afternoon,306,14,4,324,0,False,True,False,False,False,False,
1967264613809922201,hourly_shitpost,2025-09-14T16:30:08.000Z,2025-09-14,16,6,9,True,afternoon,202,7,2,211,0,False,True,False,False,False,False,
1967260819369947623,hourly_shitpost,2025-09-14T16:15:03.000Z,2025-09-14,16,6,9,True,afternoon,10,632,12,654,0,False,True,False,False,False,False,
1967257076113019035,hourly_shitpost,2025-09-14T16:00:11.000Z,2025-09-14,16,6,9,True,afternoon,309,27,6,342,0,False,True,False,False,False,False,
1967253268603515228,hourly_shitpost,2025-09-14T15:45:03.000Z,2025-09-14,15,6,9,True,afternoon,10,328,10,348,0,False,True,False,False,False,False,
1967251338108285136,hourly_shitpost,2025-09-14T15:37:23.000Z,2025-09-14,15,6,9,True,afternoon,63,4,13,80,28,True,True,False,False,False,False,Need the Chiefs to win this 
1967249512419692760,hourly_shitpost,2025-09-14T15:30:08.000Z,2025-09-14,15,6,9,True,afternoon,255,10,0,265,0,False,True,False,False,False,False,
1967245729463710194,hourly_shitpost,2025-09-14T15:15:06.000Z,2025-09-14,15,6,9,True,afternoon,219,17,2,238,0,False,True,False,False,False,False,
1967241964505444815,hourly_shitpost,2025-09-14T15:00:08.000Z,2025-09-14,15,6,9,True,afternoon,222,8,6,236,0,False,True,False,False,False,False,
1967238170199618009,hourly_shitpost,2025-09-14T14:45:03.000Z,2025-09-14,14,6,9,True,afternoon,321,17,4,342,0,False,True,False,False,False,False,
1967234411419545608,hourly_shitpost,2025-09-14T14:30:07.000Z,2025-09-14,14,6,9,True,afternoon,323,23,1,347,0,False,True,False,False,False,False,
1967230645131784513,hourly_shitpost,2025-09-14T14:15:09.000Z,2025-09-14,14,6,9,True,afternoon,483,17,2,502,0,False,True,False,False,False,False,
1967226913933394329,hourly_shitpost,2025-09-14T14:00:20.000Z,2025-09-14,14,6,9,True,afternoon,12,392,20,424,0,False,True,False,False,False,False,
1967223068951969873,hourly_shitpost,2025-09-14T13:45:03.000Z,2025-09-14,13,6,9,True,afternoon,227,9,3,239,0,False,True,False,False,False,False,
1967219314261401933,hourly_shitpost,2025-09-14T13:30:08.000Z,2025-09-14,13,6,9,True,afternoon,186,10,1,197,0,False,True,False,False,False,False,
1967215519603319140,hourly_shitpost,2025-09-14T13:15:03.000Z,2025-09-14,13,6,9,True,afternoon,1,43,9,53,0,False,True,False,False,False,False,
1967211780209365203,hourly_shitpost,2025-09-14T13:00:12.000Z,2025-09-14,13,6,9,True,afternoon,10,451,21,482,0,False,True,False,False,False,False,
1967207968924987472,hourly_shitpost,2025-09-14T12:45:03.000Z,2025-09-14,12,6,9,True,afternoon,9,539,9,557,0,False,True,False,False,False,False,
1967204212426604698,hourly_shitpost,2025-09-14T12:30:07.000Z,2025-09-14,12,6,9,True,afternoon,245,20,2,267,0,False,True,False,False,False,False,
1967200419156820406,hourly_shitpost,2025-09-14T12:15:03.000Z,2025-09-14,12,6,9,True,afternoon,443,33,6,482,0,False,True,False,False,False,False,
1967196687350337859,hourly_shitpost,2025-09-14T12:00:13.000Z,2025-09-14,12,6,9,True,afternoon,183,7,0,190,0,False,True,False,False,False,False,
1967192872915988697,hourly_shitpost,2025-09-14T11:45:04.000Z,2025-09-14,11,6,9,True,morning,2,131,12,145,0,False,True,False,False,False,False,
1967189110956712096,hourly_shitpost,2025-09-14T11:30:07.000Z,2025-09-14,11,6,9,True,morning,601,27,2,630,0,False,True,False,False,False,False,
1967185337215603003,hourly_shitpost,2025-09-14T11:15:07.000Z,2025-09-14,11,6,9,True,morning,141,9,3,153,0,False,True,False,False,False,False,
1967181570080378948,hourly_shitpost,2025-09-14T11:00:09.000Z,2025-09-14,11,6,9,True,morning,272,13,0,285,0,False,True,False,False,False,False,
1967177765943115915,hourly_shitpost,2025-09-14T10:45:02.000Z,2025-09-14,10,6,9,True,morning,1,30,1,32,0,False,True,False,False,False,False,
1967174007452479504,hourly_shitpost,2025-09-14T10:30:06.000Z,2025-09-14,10,6,9,True,morning,240,15,326,581,0,False,True,False,False,False,False,
1967170226987897081,hourly_shitpost,2025-09-14T10:15:05.000Z,2025-09-14,10,6,9,True,morning,187,4,1,192,0,False,True,False,False,False,False,
1967166464600744103,hourly_shitpost,2025-09-14T10:00:08.000Z,2025-09-14,10,6,9,True,morning,881,67,3,951,0,False,True,False,False,False,False,
1967162668336222533,hourly_shitpost,2025-09-14T09:45:02.000Z,2025-09-14,9,6,9,True,morning,217,5,1,223,0,False,True,False,False,False,False,
1967158906901107165,hourly_shitpost,2025-09-14T09:30:06.000Z,2025-09-14,9,6,9,True,morning,2,49,6,57,0,False,True,False,False,False,False,
1967155120187056131,hourly_shitpost,2025-09-14T09:15:03.000Z,2025-09-14,9,6,9,True,morning,331,13,5,349,0,False,True,False,False,False,False,
1967151363105710235,hourly_shitpost,2025-09-14T09:00:07.000Z,2025-09-14,9,6,9,True,morning,10,322,14,346,0,False,True,False,False,False,False,
1967147567789056031,hourly_shitpost,2025-09-14T08:45:02.000Z,2025-09-14,8,6,9,True,morning,5,249,6,260,0,False,True,False,False,False,False,
1967143805016035506,hourly_shitpost,2025-09-14T08:30:05.000Z,2025-09-14,8,6,9,True,morning,523,27,2,552,0,False,True,False,False,False,False,
1967140018037698937,hourly_shitpost,2025-09-14T08:15:02.000Z,2025-09-14,8,6,9,True,morning,421,48,5,474,0,False,True,False,False,False,False,
1967136273652437275,hourly_shitpost,2025-09-14T08:00:09.000Z,2025-09-14,8,6,9,True,morning,565,45,228,838,0,False,True,False,False,False,False,
1967132468462375050,hourly_shitpost,2025-09-14T07:45:02.000Z,2025-09-14,7,6,9,True,morning,240,13,5,258,0,False,True,False,False,False,False,
1967128700429767167,hourly_shitpost,2025-09-14T07:30:04.000Z,2025-09-14,7,6,9,True,morning,317,17,1,335,0,False,True,False,False,False,False,
1967124920992690635,hourly_shitpost,2025-09-14T07:15:03.000Z,2025-09-14,7,6,9,True,morning,170,7,3,180,0,False,True,False,False,False,False,
1967121162179117303,hourly_shitpost,2025-09-14T07:00:07.000Z,2025-09-14,7,6,9,True,morning,189,16,2,207,0,False,True,False,False,False,False,
1967117367248355751,hourly_shitpost,2025-09-14T06:45:02.000Z,2025-09-14,6,6,9,True,morning,15,761,16,792,0,False,True,False,False,False,False,
1967113604106256818,hourly_shitpost,2025-09-14T06:30:05.000Z,2025-09-14,6,6,9,True,morning,159,8,1,168,0,False,True,False,False,False,False,
1967109819191492789,hourly_shitpost,2025-09-14T06:15:02.000Z,2025-09-14,6,6,9,True,morning,300,4,9,313,0,False,True,False,False,False,False,
1967106063364227411,hourly_shitpost,2025-09-14T06:00:07.000Z,2025-09-14,6,6,9,True,morning,144,5,0,149,0,False,True,False,False,False,False,
1967102268513128484,hourly_shitpost,2025-09-14T05:45:02.000Z,2025-09-14,5,6,9,True,night,126,5,1,132,0,False,True,False,False,False,False,
1967098499637371156,hourly_shitpost,2025-09-14T05:30:03.000Z,2025-09-14,5,6,9,True,night,404,20,1,425,0,False,True,False,False,False,False,
1967094718422045111,hourly_shitpost,2025-09-14T05:15:02.000Z,2025-09-14,5,6,9,True,night,277,14,6,297,0,False,True,False,False,False,False,
1967090968726741175,hourly_shitpost,2025-09-14T05:00:08.000Z,2025-09-14,5,6,9,True,night,5,152,10,167,0,False,True,False,False,False,False,
1967087169807278306,hourly_shitpost,2025-09-14T04:45:02.000Z,2025-09-14,4,6,9,True,night,178,11,0,189,0,False,True,False,False,False,False,
1967083406182817983,hourly_shitpost,2025-09-14T04:30:05.000Z,2025-09-14,4,6,9,True,night,467,19,1,487,0,False,True,False,False,False,False,
1967079618797621700,hourly_shitpost,2025-09-14T04:15:02.000Z,2025-09-14,4,6,9,True,night,372,17,3,392,0,False,True,False,False,False,False,
1967075871094685887,hourly_shitpost,2025-09-14T04:00:08.000Z,2025-09-14,4,6,9,True,night,149,7,1,157,0,False,True,False,False,False,False,
1967072078344982876,hourly_shitpost,2025-09-14T03:45:04.000Z,2025-09-14,3,6,9,True,night,90,4,4,98,0,False,True,False,False,False,False,
1967068301504168413,hourly_shitpost,2025-09-14T03:30:04.000Z,2025-09-14,3,6,9,True,night,797,43,3,843,0,False,True,False,False,False,False,
1967064520930549863,hourly_shitpost,2025-09-14T03:15:02.000Z,2025-09-14,3,6,9,True,night,317,24,7,348,0,False,True,False,False,False,False,
1967060773265399982,hourly_shitpost,2025-09-14T03:00:09.000Z,2025-09-14,3,6,9,True,night,15,749,49,813,0,False,True,False,False,False,False,
1967056970860409202,hourly_shitpost,2025-09-14T02:45:02.000Z,2025-09-14,2,6,9,True,night,9,513,21,543,0,False,True,False,False,False,False,
1967053209148522884,hourly_shitpost,2025-09-14T02:30:05.000Z,2025-09-14,2,6,9,True,night,409,24,1,434,0,False,True,False,False,False,False,
1967049420731560120,hourly_shitpost,2025-09-14T02:15:02.000Z,2025-09-14,2,6,9,True,night,525,30,6,561,0,False,True,False,False,False,False,
1967045789001163066,hourly_shitpost,2025-09-14T02:00:36.000Z,2025-09-14,2,6,9,True,night,2,86,8,96,0,False,True,False,False,False,False,
1967041878253015117,hourly_shitpost,2025-09-14T01:45:04.000Z,2025-09-14,1,6,9,True,night,538,24,2,564,0,False,True,False,False,False,False,
1967038103769448746,hourly_shitpost,2025-09-14T01:30:04.000Z,2025-09-14,1,6,9,True,night,1,73,1,75,0,False,True,False,False,False,False,
1967034323258794315,hourly_shitpost,2025-09-14T01:15:03.000Z,2025-09-14,1,6,9,True,night,18,876,21,915,0,False,True,False,False,False,False,
1967030569675432094,hourly_shitpost,2025-09-14T01:00:08.000Z,2025-09-14,1,6,9,True,night,551,50,4,605,0,False,True,False,False,False,False,
1967026771234000943,hourly_shitpost,2025-09-14T00:45:02.000Z,2025-09-14,0,6,9,True,night,7,486,11,504,0,False,True,False,False,False,False,
1967023005403332943,hourly_shitpost,2025-09-14T00:30:04.000Z,2025-09-14,0,6,9,True,night,460,20,8,488,0,False,True,False,False,False,False,
1967019222103433515,hourly_shitpost,2025-09-14T00:15:02.000Z,2025-09-14,0,6,9,True,night,318,25,4,347,0,False,True,False,False,False,False,
1967015472378843178,hourly_shitpost,2025-09-14T00:00:08.000Z,2025-09-14,0,6,9,True,night,707,29,3,739,0,False,True,False,False,False,False,
1967011670816907516,hourly_shitpost,2025-09-13T23:45:02.000Z,2025-09-13,23,5,9,True,night,1,90,2,93,0,False,True,False,False,False,False,
1967007903241363594,hourly_shitpost,2025-09-13T23:30:04.000Z,2025-09-13,23,5,9,True,night,2,97,6,105,0,False,True,False,False,False,False,
1967004123519213644,hourly_shitpost,2025-09-13T23:15:02.000Z,2025-09-13,23,5,9,True,night,6,99,20,125,0,False,True,False,False,False,False,
1967000457844252956,hourly_shitpost,2025-09-13T23:00:28.000Z,2025-09-13,23,5,9,True,night,117,7,4,128,0,False,True,False,False,False,False,
1966996573126000723,hourly_shitpost,2025-09-13T22:45:02.000Z,2025-09-13,22,5,9,True,night,250,21,4,275,0,False,True,False,False,False,False,
1966992807517618520,hourly_shitpost,2025-09-13T22:30:04.000Z,2025-09-13,22,5,9,True,night,344,17,3,364,0,False,True,False,False,False,False,
1966989025559941369,hourly_shitpost,2025-09-13T22:15:03.000Z,2025-09-13,22,5,9,True,night,17,620,20,657,0,False,True,False,False,False,False,
1966985279333446040,hourly_shitpost,2025-09-13T22:00:10.000Z,2025-09-13,22,5,9,True,night,24,1,38,63,0,False,True,False,False,False,False,
1966981472071344293,hourly_shitpost,2025-09-13T21:45:02.000Z,2025-09-13,21,5,9,True,night,262,10,3,275,0,False,True,False,False,False,False,
1966977708648214764,hourly_shitpost,2025-09-13T21:30:05.000Z,2025-09-13,21,5,9,True,night,4,299,5,308,0,False,True,False,False,False,False,
1966973922642919681,hourly_shitpost,2025-09-13T21:15:02.000Z,2025-09-13,21,5,9,True,night,502,50,1,553,0,False,True,False,False,False,False,
1966970172217954639,hourly_shitpost,2025-09-13T21:00:08.000Z,2025-09-13,21,5,9,True,night,1,63,9,73,0,False,True,False,False,False,False,
1966966372962853360,hourly_shitpost,2025-09-13T20:45:02.000Z,2025-09-13,20,5,9,True,evening,124,3,2,129,0,False,True,False,False,False,False,
1966962611687182740,hourly_shitpost,2025-09-13T20:30:05.000Z,2025-09-13,20,5,9,True,evening,328,17,4,349,0,False,True,False,False,False,False,
1966958824679497768,hourly_shitpost,2025-09-13T20:15:02.000Z,2025-09-13,20,5,9,True,evening,212,6,2,220,0,False,True,False,False,False,False,
1966955078113243535,hourly_shitpost,2025-09-13T20:00:09.000Z,2025-09-13,20,5,9,True,evening,149,5,2,156,0,False,True,False,False,False,False,
1966951277427916925,hourly_shitpost,2025-09-13T19:45:03.000Z,2025-09-13,19,5,9,True,evening,24,657,14,695,0,False,True,False,False,False,False,
1966947513321033839,hourly_shitpost,2025-09-13T19:30:05.000Z,2025-09-13,19,5,9,True,evening,368,23,2,393,0,False,True,False,False,False,False,
1966943727932276922,hourly_shitpost,2025-09-13T19:15:03.000Z,2025-09-13,19,5,9,True,evening,5,253,5,263,0,False,True,False,False,False,False,
1966939979361206282,hourly_shitpost,2025-09-13T19:00:09.000Z,2025-09-13,19,5,9,True,evening,2,88,10,100,0,False,True,False,False,False,False,
1966936191745290327,hourly_shitpost,2025-09-13T18:45:06.000Z,2025-09-13,18,5,9,True,evening,2,170,5,177,0,False,True,False,False,False,False,
1966932415307223274,hourly_shitpost,2025-09-13T18:30:06.000Z,2025-09-13,18,5,9,True,evening,3,163,4,170,0,False,True,False,False,False,False,
1966928630816092605,hourly_shitpost,2025-09-13T18:15:04.000Z,2025-09-13,18,5,9,True,evening,198,7,3,208,0,False,True,False,False,False,False,
